Container,Verbs,Top 5 Verbs,Antonyms,Top 5 Antonyms
bowl,"{'combine': 833, 'add': 739, 'mix': 549, 'whisk': 392, 'make': 293, 'stir': 248, 'set': 230, 'transfer': 223, 'place': 177, 'toss': 171, 'cover': 154, 'coat': 147, 'beat': 142, 'be': 127, 'remain': 124, 'let': 124, 'use': 116, 'pour': 111, 'melt': 104, 'incorporate': 95, 'form': 74, 'season': 72, 'slice': 63, 'top': 63, 'mash': 56, 'powder': 56, 'fold': 52, 'serve': 50, 'grind': 47, 'sift': 46, 'refrigerate': 46, 'marinate': 46, 'cool': 46, 'divide': 45, 'remove': 44, 'drizzle': 42, 'dry': 38, 'drain': 35, 'cream': 35, 'microwave': 33, 'continue': 32, 'chop': 32, 'fill': 31, 'cut': 31, 'roast': 30, 'sprinkle': 30, 'granulate': 29, 'prepare': 28, 'need': 28, 'scoop': 28, 'whip': 27, 'cook': 27, 'scrape': 27, 'garnish': 27, 'soak': 27, 'brush': 25, 'dissolve': 25, 'ladle': 25, 'reserve': 25, 'double': 24, 'come': 22, 'chill': 22, 'fit': 21, 'assemble': 21, 'bake': 20, 'keep': 20, 'desire': 20, 'blend': 19, 'mince': 19, 'leave': 19, 'discard': 19, 'grease': 19, 'turn': 18, 'repeat': 18, 'measure': 18, 'strain': 18, 'allow': 17, 'dip': 17, 'rinse': 17, 'have': 17, 'knead': 17, 'break': 16, 'pulse': 16, 'taste': 16, 'soften': 15, 'put': 14, 'shred': 14, 'start': 14, 'roll': 14, 'press': 14, 'line': 14, 'create': 13, 'grate': 13, 'spread': 12, 'crush': 12, 'peel': 12, 'distribute': 12, 'prevent': 12, 'fry': 12, 'freeze': 12, 'dice': 12, 'emulsify': 12, 'squeeze': 12, 'crumble': 12, 'reach': 11, 'shake': 11, 'stick': 11, 'separate': 11, 'smoke': 11, 'thicken': 11, 'crack': 11, 'rest': 10, 'pickle': 10, 'bloom': 10, 'toast': 9, 'arrange': 9, 'wrap': 9, 'pull': 9, 'heat': 8, 'rise': 8, 'lift': 8, 'begin': 8, 'flip': 8, 'fall': 7, 'save': 7, 'reduce': 7, 'boil': 7, 'cube': 7, 'hollow': 7, 'return': 7, 'take': 6, 'store': 6, 'become': 6, 'hold': 6, 'invert': 6, 'pat': 6, 'overmix': 6, 'rub': 6, 'massage': 6, 'work': 6, 'absorb': 6, 'finish': 5, 'wipe': 5, 'increase': 5, 'brown': 5, 'spoon': 5, 'release': 5, 'oil': 5, 'rotate': 5, 'help': 4, 'can': 4, 'layer': 4, 'shave': 4, 'process': 4, 'register': 4, 'run': 4, 'steam': 4, 'smooth': 4, 'push': 4, 'bring': 4, 'dress': 4, 'give': 4, 'ensure': 4, 'quarter': 4, '’': 4, 'steep': 4, 'condense': 4, 'evaporate': 4, 'seal': 4, 'shape': 4, 'solidify': 4, 'flour': 4, 'pound': 4, 'submerge': 3, 'stop': 3, 'look': 3, 'blanch': 3, 'resemble': 3, 'triple': 3, 'stream': 3, 'simmer': 3, 'do': 3, 'gel': 3, 'pipe': 3, 'grill': 3, 'want': 3, 'macerate': 3, 'salt': 3, 'dust': 3, 'caramelize': 3, 'tuck': 3, 'burn': 3, 'develop': 3, 'like': 3, 'move': 3, 'stretch': 3, 'sautée': 3, 'overlap': 3, 'firm': 2, 'wear': 2, 'avoid': 2, 'prefer': 2, 'aim': 2, 'check': 2, 'stand': 2, 'rice': 2, 'wring': 2, 'temper': 2, 'scramble': 2, 'curdle': 2, 'extract': 2, 'sweeten': 2, 'get': 2, '’re': 2, 'build': 2, 'pack': 2, 'dredge': 2, 'infuse': 2, 'spray': 2, 'slide': 2, 'vary': 2, 'base': 2, 'note': 2, 'hit': 2, 'wait': 2, 'puree': 2, 'color': 2, 'adjust': 2, 'unwrap': 2, 'hang': 2, 'sit': 2, 'clean': 2, 'snip': 2, 'poke': 2, 'intend': 2, 'achieve': 2, 'collapse': 1, 'sprout': 1, 'juice': 1, 'swirl': 1, 'shock': 1, 'spice': 1, 'follow': 1, 'dribble': 1, 'know': 1, 'your': 1, 'frost': 1, 'stack': 1, 'retain': 1, 'handle': 1, 'divided': 1, 'tap': 1, 'suckle': 1, 'include': 1, 'chiffonade': 1, 'punch': 1, 'reroll': 1, 'fluff': 1, 'touch': 1, '\x7fmix': 1, 'sauté': 1, 'draw': 1, 'sear': 1, 'collect': 1, 'withdraw': 1, 'tint': 1, 'thin': 1, 'nestle': 1, 'wash': 1, 'poach': 1, 'seed': 1, 'raise': 1, 'sieve': 1, 'pan': 1, 'marinade': 1, 'wre': 1, 'thread': 1, 'spiralize': 1, 'dab': 1, 'harden': 1, 'dehydrate': 1, 'go': 1, 'face': 1, 'lay': 1, 'trim': 1, 'broil': 1, 'flow': 1, 'taper': 1, 're': 1, '-': 1, 'buy': 1, 'gather': 1, 'disappear': 1, 'expand': 1, 'render': 1, 'tear': 1, 'moisten': 1, 'distil': 1, 'see': 1, 'activate': 1, 'zest': 1, 'round': 1, 'knock': 1, 'skim': 1, 'alternate': 1, 'warm': 1, 'coax': 1, 'glaze': 1, 'twist': 1, 'devein': 1, 'filter': 1, 'desalt': 1, 'thaw': 1, 'stuff': 1, 'feel': 1, 'depend': 1, 'pierce': 1, 'purée': 1, 'loosen': 1, 'sink': 1, 'plate': 1, 'empty': 1, 'enhance': 1, 'drop': 1, 'overwork': 1, 'uncover': 1, 'happen': 1, 'decorate': 1, 'splash': 1, 'sweat': 1, 'drip': 1, 'accord': 1, 'open': 1, 'eat': 1, 'jar': 1, 'prick': 1, 'pinch': 1, 'age': 1, 'puff': 1, 'stay': 1, 'debone': 1}","{'combine': 833, 'add': 739, 'mix': 549, 'whisk': 392, 'make': 293}","{'segregate': {'Original Verb': ['mix'], 'Verb Counter': 549}, 'sharpen': {'Original Verb': ['soften', 'drop'], 'Verb Counter': 16}, 'stand': {'Original Verb': ['soften', 'lay', 'sit'], 'Verb Counter': 18}, 'harden': {'Original Verb': ['soften', 'soften'], 'Verb Counter': 30}, 'take_away': {'Original Verb': ['add', 'bring', 'get'], 'Verb Counter': 745}, 'subtract': {'Original Verb': ['add'], 'Verb Counter': 739}, 'uncover': {'Original Verb': ['cover'], 'Verb Counter': 154}, 'rise': {'Original Verb': ['set', 'fall', 'fall', 'fall'], 'Verb Counter': 251}, 'unmake': {'Original Verb': ['make', 'do'], 'Verb Counter': 296}, 'break': {'Original Verb': ['make', 'keep'], 'Verb Counter': 313}, 'refresh': {'Original Verb': ['wear'], 'Verb Counter': 2}, 'confront': {'Original Verb': ['avoid'], 'Verb Counter': 2}, 'validate': {'Original Verb': ['avoid'], 'Verb Counter': 2}, 'give': {'Original Verb': ['take'], 'Verb Counter': 6}, 'refuse': {'Original Verb': ['take', 'have'], 'Verb Counter': 23}, 'obviate': {'Original Verb': ['take', 'need'], 'Verb Counter': 34}, 'abstain': {'Original Verb': ['take', 'have'], 'Verb Counter': 23}, 'disclaim': {'Original Verb': ['take'], 'Verb Counter': 6}, 'hire': {'Original Verb': ['can'], 'Verb Counter': 4}, 'disagree': {'Original Verb': ['fit', 'hold', 'check'], 'Verb Counter': 29}, 'unfit': {'Original Verb': ['fit', 'fit'], 'Verb Counter': 42}, 'differ': {'Original Verb': ['be'], 'Verb Counter': 127}, 'disassemble': {'Original Verb': ['assemble'], 'Verb Counter': 21}, 'gather': {'Original Verb': ['spread', 'distribute'], 'Verb Counter': 24}, 'fold': {'Original Verb': ['spread', 'open'], 'Verb Counter': 13}, 'disarrange': {'Original Verb': ['arrange'], 'Verb Counter': 9}, 'wet': {'Original Verb': ['dry', 'dry', 'dry', 'dry', 'dry'], 'Verb Counter': 190}, 'sweet': {'Original Verb': ['dry'], 'Verb Counter': 38}, 'phlegmy': {'Original Verb': ['dry'], 'Verb Counter': 38}, 'unwrap': {'Original Verb': ['wrap'], 'Verb Counter': 9}, 'unwind': {'Original Verb': ['wrap', 'roll'], 'Verb Counter': 23}, 'discontinue': {'Original Verb': ['keep', 'continue', 'continue'], 'Verb Counter': 84}, 'lose': {'Original Verb': ['keep'], 'Verb Counter': 20}, 'let': {'Original Verb': ['keep', 'prevent'], 'Verb Counter': 32}, 'coldness': {'Original Verb': ['heat'], 'Verb Counter': 8}, 'anestrus': {'Original Verb': ['heat'], 'Verb Counter': 8}, 'cool': {'Original Verb': ['heat', 'heat', 'warm', 'warm', 'warm'], 'Verb Counter': 19}, 'change': {'Original Verb': ['remain', 'rest', 'stay'], 'Verb Counter': 135}, 'unite': {'Original Verb': ['divide', 'separate', 'divided'], 'Verb Counter': 57}, 'multiply': {'Original Verb': ['divide', 'divided'], 'Verb Counter': 46}, 'empty': {'Original Verb': ['fill', 'fill'], 'Verb Counter': 62}, 'call_option': {'Original Verb': ['put'], 'Verb Counter': 14}, 'divest': {'Original Verb': ['put', 'place'], 'Verb Counter': 191}, 'repair': {'Original Verb': ['break'], 'Verb Counter': 16}, 'keep': {'Original Verb': ['break'], 'Verb Counter': 16}, 'conform_to': {'Original Verb': ['break'], 'Verb Counter': 16}, 'make': {'Original Verb': ['break'], 'Verb Counter': 16}, 'promote': {'Original Verb': ['break'], 'Verb Counter': 16}, 'disintegrate': {'Original Verb': ['incorporate'], 'Verb Counter': 95}, 'ascent': {'Original Verb': ['fall'], 'Verb Counter': 7}, 'ascend': {'Original Verb': ['fall'], 'Verb Counter': 7}, 'increase': {'Original Verb': ['fall'], 'Verb Counter': 7}, 'prevent': {'Original Verb': ['let', 'allow'], 'Verb Counter': 141}, 'forbid': {'Original Verb': ['let', 'allow'], 'Verb Counter': 141}, 'disallow': {'Original Verb': ['let', 'allow'], 'Verb Counter': 141}, 'unfold': {'Original Verb': ['fold'], 'Verb Counter': 52}, 'open': {'Original Verb': ['fold'], 'Verb Counter': 52}, 'deny': {'Original Verb': ['allow'], 'Verb Counter': 17}, 'single': {'Original Verb': ['double'], 'Verb Counter': 24}, 'multivalent': {'Original Verb': ['double'], 'Verb Counter': 24}, 'dress': {'Original Verb': ['peel'], 'Verb Counter': 12}, 'fall': {'Original Verb': ['rise', 'rise', 'rise', 'lift'], 'Verb Counter': 32}, 'descent': {'Original Verb': ['rise', 'raise'], 'Verb Counter': 9}, 'sit_down': {'Original Verb': ['rise'], 'Verb Counter': 8}, 'wane': {'Original Verb': ['rise'], 'Verb Counter': 8}, 'go_to_bed': {'Original Verb': ['rise'], 'Verb Counter': 8}, 'turn_in': {'Original Verb': ['rise'], 'Verb Counter': 8}, 'set': {'Original Verb': ['rise'], 'Verb Counter': 8}, 'continuant_consonant': {'Original Verb': ['stop'], 'Verb Counter': 3}, 'start': {'Original Verb': ['stop', 'stop', 'finish'], 'Verb Counter': 11}, 'continue': {'Original Verb': ['stop'], 'Verb Counter': 3}, 'begin': {'Original Verb': ['stop', 'finish'], 'Verb Counter': 8}, 'go': {'Original Verb': ['come'], 'Verb Counter': 22}, 'leave': {'Original Verb': ['come', 'get'], 'Verb Counter': 24}, 'malfunction': {'Original Verb': ['run', 'go', 'work'], 'Verb Counter': 11}, 'idle': {'Original Verb': ['run', 'work'], 'Verb Counter': 10}, 'back': {'Original Verb': ['look', 'face'], 'Verb Counter': 4}, 'bottom': {'Original Verb': ['top', 'top'], 'Verb Counter': 126}, 'dislodge': {'Original Verb': ['stick'], 'Verb Counter': 11}, 'move': {'Original Verb': ['stick', 'stay'], 'Verb Counter': 12}, 'beginning': {'Original Verb': ['finish'], 'Verb Counter': 5}, 'joint': {'Original Verb': ['separate'], 'Verb Counter': 11}, 'heat': {'Original Verb': ['cool', 'cool', 'chill', 'chill'], 'Verb Counter': 136}, 'warm': {'Original Verb': ['cool', 'cool', 'cool'], 'Verb Counter': 138}, 'precede': {'Original Verb': ['follow', 'follow'], 'Verb Counter': 2}, 'predate': {'Original Verb': ['follow'], 'Verb Counter': 1}, 'blow_up': {'Original Verb': ['reduce'], 'Verb Counter': 7}, 'oxidize': {'Original Verb': ['reduce'], 'Verb Counter': 7}, 'oxidise': {'Original Verb': ['reduce'], 'Verb Counter': 7}, 'expand': {'Original Verb': ['reduce', 'cut'], 'Verb Counter': 38}, 'gain': {'Original Verb': ['reduce', 'thin'], 'Verb Counter': 8}, 'decrease': {'Original Verb': ['increase', 'increase', 'increase', 'increase', 'increase', 'increase'], 'Verb Counter': 30}, 'decrement': {'Original Verb': ['increase'], 'Verb Counter': 5}, 'arrive': {'Original Verb': ['leave'], 'Verb Counter': 19}, 'enter': {'Original Verb': ['leave'], 'Verb Counter': 19}, 'disinherit': {'Original Verb': ['leave'], 'Verb Counter': 19}, 'unbend': {'Original Verb': ['turn', 'twist'], 'Verb Counter': 19}, 'be_active': {'Original Verb': ['rest'], 'Verb Counter': 10}, 'let_go_of': {'Original Verb': ['hold'], 'Verb Counter': 6}, 'roughen': {'Original Verb': ['smooth'], 'Verb Counter': 4}, 'rough': {'Original Verb': ['smooth', 'smooth', 'smooth'], 'Verb Counter': 12}, 'staccato': {'Original Verb': ['smooth'], 'Verb Counter': 4}, 'boil': {'Original Verb': ['freeze'], 'Verb Counter': 12}, 'unfreeze': {'Original Verb': ['freeze'], 'Verb Counter': 12}, 'unblock': {'Original Verb': ['freeze'], 'Verb Counter': 12}, 'thin': {'Original Verb': ['thicken', 'thicken'], 'Verb Counter': 22}, 'pull': {'Original Verb': ['push'], 'Verb Counter': 4}, 'lower': {'Original Verb': ['lift', 'raise'], 'Verb Counter': 9}, 'ignore': {'Original Verb': ['know', 'note'], 'Verb Counter': 3}, 'sit': {'Original Verb': ['stand'], 'Verb Counter': 2}, 'yield': {'Original Verb': ['stand'], 'Verb Counter': 2}, 'undress': {'Original Verb': ['dress', 'dress'], 'Verb Counter': 8}, 'middle': {'Original Verb': ['start'], 'Verb Counter': 14}, 'finish': {'Original Verb': ['start'], 'Verb Counter': 14}, 'end': {'Original Verb': ['start', 'start', 'start', 'begin', 'begin', 'begin', 'get'], 'Verb Counter': 68}, 'stop': {'Original Verb': ['start', 'start', 'go'], 'Verb Counter': 29}, 'demulsify': {'Original Verb': ['emulsify', 'emulsify'], 'Verb Counter': 24}, 'freeze': {'Original Verb': ['boil', 'release'], 'Verb Counter': 12}, 'switch_on': {'Original Verb': ['cut'], 'Verb Counter': 31}, 'uncut': {'Original Verb': ['cut', 'cut', 'cut'], 'Verb Counter': 93}, 'untrimmed': {'Original Verb': ['cut'], 'Verb Counter': 31}, 'unmown': {'Original Verb': ['cut'], 'Verb Counter': 31}, 'take': {'Original Verb': ['give'], 'Verb Counter': 4}, 'starve': {'Original Verb': ['give'], 'Verb Counter': 4}, 'solid': {'Original Verb': ['hollow'], 'Verb Counter': 7}, 'lack': {'Original Verb': ['have'], 'Verb Counter': 17}, 'undercharge': {'Original Verb': ['soak'], 'Verb Counter': 27}, 'united': {'Original Verb': ['divided'], 'Verb Counter': 1}, 'hold': {'Original Verb': ['release'], 'Verb Counter': 5}, 'confine': {'Original Verb': ['release'], 'Verb Counter': 5}, 'block': {'Original Verb': ['release'], 'Verb Counter': 5}, 'bottlefeed': {'Original Verb': ['suckle'], 'Verb Counter': 1}, 'exclude': {'Original Verb': ['include', 'include', 'include'], 'Verb Counter': 3}, 'relax': {'Original Verb': ['strain'], 'Verb Counter': 18}, 'unstrain': {'Original Verb': ['strain'], 'Verb Counter': 18}, 'unscramble': {'Original Verb': ['scramble'], 'Verb Counter': 2}, 'gradual': {'Original Verb': ['steep'], 'Verb Counter': 4}, 'homogenize': {'Original Verb': ['curdle'], 'Verb Counter': 2}, 'push': {'Original Verb': ['draw', 'pull'], 'Verb Counter': 10}, 'deposit': {'Original Verb': ['draw', 'withdraw'], 'Verb Counter': 2}, 'repel': {'Original Verb': ['draw', 'pull'], 'Verb Counter': 10}, 'spread': {'Original Verb': ['collect', 'gather'], 'Verb Counter': 2}, 'advance': {'Original Verb': ['withdraw'], 'Verb Counter': 1}, 'engage': {'Original Verb': ['withdraw'], 'Verb Counter': 1}, 'sour': {'Original Verb': ['sweeten'], 'Verb Counter': 2}, 'thicken': {'Original Verb': ['thin', 'thin'], 'Verb Counter': 2}, 'thick': {'Original Verb': ['thin', 'thin'], 'Verb Counter': 2}, 'fat': {'Original Verb': ['thin'], 'Verb Counter': 1}, 'full': {'Original Verb': ['thin', 'empty'], 'Verb Counter': 2}, 'thickly': {'Original Verb': ['thin'], 'Verb Counter': 1}, 'unseal': {'Original Verb': ['seal'], 'Verb Counter': 4}, 'level': {'Original Verb': ['raise'], 'Verb Counter': 1}, 'demote': {'Original Verb': ['raise'], 'Verb Counter': 1}, 'dislike': {'Original Verb': ['like'], 'Verb Counter': 3}, 'unlike': {'Original Verb': ['like', 'like'], 'Verb Counter': 6}, 'unalike': {'Original Verb': ['like'], 'Verb Counter': 3}, 'soften': {'Original Verb': ['harden', 'harden'], 'Verb Counter': 2}, 'stay_in_place': {'Original Verb': ['move', 'go'], 'Verb Counter': 4}, 'stand_still': {'Original Verb': ['move'], 'Verb Counter': 3}, 'stay': {'Original Verb': ['move'], 'Verb Counter': 3}, 'rest': {'Original Verb': ['move'], 'Verb Counter': 3}, 'refrain': {'Original Verb': ['move'], 'Verb Counter': 3}, 'hydrate': {'Original Verb': ['dehydrate'], 'Verb Counter': 1}, 'shrink': {'Original Verb': ['stretch'], 'Verb Counter': 3}, 'unpack': {'Original Verb': ['pack'], 'Verb Counter': 2}, 'come': {'Original Verb': ['go'], 'Verb Counter': 1}, 'be_born': {'Original Verb': ['go'], 'Verb Counter': 1}, 'no-go': {'Original Verb': ['go'], 'Verb Counter': 1}, 'avoid': {'Original Verb': ['face'], 'Verb Counter': 1}, 'arise': {'Original Verb': ['lay', 'sit'], 'Verb Counter': 3}, 'conform': {'Original Verb': ['vary'], 'Verb Counter': 2}, 'emit': {'Original Verb': ['absorb'], 'Verb Counter': 6}, 'sell': {'Original Verb': ['buy'], 'Verb Counter': 1}, 'appear': {'Original Verb': ['disappear', 'disappear'], 'Verb Counter': 2}, 'contract': {'Original Verb': ['expand', 'expand'], 'Verb Counter': 2}, 'miss': {'Original Verb': ['hit'], 'Verb Counter': 2}, 'inactivate': {'Original Verb': ['activate'], 'Verb Counter': 1}, 'square': {'Original Verb': ['round'], 'Verb Counter': 1}, 'praise': {'Original Verb': ['knock'], 'Verb Counter': 1}, 'opposite': {'Original Verb': ['alternate'], 'Verb Counter': 1}, 'colorlessness': {'Original Verb': ['color'], 'Verb Counter': 2}, 'discolor': {'Original Verb': ['color'], 'Verb Counter': 2}, 'black-and-white': {'Original Verb': ['color'], 'Verb Counter': 2}, 'skew': {'Original Verb': ['adjust'], 'Verb Counter': 2}, 'untwist': {'Original Verb': ['twist'], 'Verb Counter': 1}, 'wrap': {'Original Verb': ['unwrap'], 'Verb Counter': 2}, 'salinate': {'Original Verb': ['desalt'], 'Verb Counter': 1}, 'unstuff': {'Original Verb': ['stuff'], 'Verb Counter': 1}, 'stiffen': {'Original Verb': ['loosen', 'loosen'], 'Verb Counter': 2}, 'source': {'Original Verb': ['sink'], 'Verb Counter': 1}, 'float': {'Original Verb': ['sink'], 'Verb Counter': 1}, 'dirty': {'Original Verb': ['clean', 'clean', 'clean', 'clean'], 'Verb Counter': 8}, 'unclean': {'Original Verb': ['clean'], 'Verb Counter': 2}, 'unfairly': {'Original Verb': ['clean'], 'Verb Counter': 2}, 'fill': {'Original Verb': ['empty', 'empty'], 'Verb Counter': 2}, 'attend_to': {'Original Verb': ['drop'], 'Verb Counter': 1}, 'recuperate': {'Original Verb': ['drop'], 'Verb Counter': 1}, 'cover': {'Original Verb': ['uncover'], 'Verb Counter': 1}, 'dematerialize': {'Original Verb': ['happen'], 'Verb Counter': 1}, 'dematerialise': {'Original Verb': ['happen'], 'Verb Counter': 1}, 'disagreement': {'Original Verb': ['accord'], 'Verb Counter': 1}, 'close': {'Original Verb': ['open', 'open', 'open', 'open', 'open'], 'Verb Counter': 5}, 'shut': {'Original Verb': ['open'], 'Verb Counter': 1}, 'closed': {'Original Verb': ['open', 'open', 'open'], 'Verb Counter': 3}, 'unreceptive': {'Original Verb': ['open'], 'Verb Counter': 1}, 'covert': {'Original Verb': ['open'], 'Verb Counter': 1}, 'rejuvenate': {'Original Verb': ['age'], 'Verb Counter': 1}, 'depart': {'Original Verb': ['stay'], 'Verb Counter': 1}}","{'take_away': {'Original Verb': ['add'], 'Verb Counter': 739}, 'subtract': {'Original Verb': ['add'], 'Verb Counter': 739}, 'segregate': {'Original Verb': ['mix'], 'Verb Counter': 549}, 'unmake': {'Original Verb': ['make'], 'Verb Counter': 293}, 'break': {'Original Verb': ['make'], 'Verb Counter': 293}}"
